Date,Region,Cohort,Format,Device,Gender,Age,Income,Spends,Impressions,Clicks,Views,Install,Registration
05-10-2024,BBSR,Search Targeting,Skip,Android,Males,3544,T50Inc,₹316,"3,938",25,"1,113",-,-
06-10-2024,BBSR,Search Targeting,Skip,Android,Males,3544,T50Inc,₹20,288,1,117,-,-
07-10-2024,BBSR,Search Targeting,Skip,Android,Males,3544,T50Inc,₹7,64,1,35,-,-
29-09-2024,BBSR,Search Targeting,Skip,iOS,Males,4554,AllInc,₹1,11,-,1,-,-
30-09-2024,BBSR,Search Targeting,Skip,iOS,Males,4554,AllInc,₹3,20,-,2,-,-
01-10-2024,BBSR,Search Targeting,Skip,iOS,Males,4554,AllInc,₹3,38,-,5,-,-
02-10-2024,BBSR,Search Targeting,Skip,iOS,Males,4554,AllInc,₹12,54,-,8,-,-
03-10-2024,BBSR,Search Targeting,Skip,iOS,Males,4554,AllInc,₹12,63,-,10,-,-
04-10-2024,BBSR,Search Targeting,Skip,iOS,Males,4554,AllInc,₹9,61,1,10,-,-
05-10-2024,BBSR,Search Targeting,Skip,iOS,Males,4554,AllInc,₹12,48,-,9,-,-
06-10-2024,BBSR,Search Targeting,Skip,iOS,Males,4554,AllInc,₹4,37,-,9,-,-
07-10-2024,BBSR,Search Targeting,Skip,iOS,Males,4554,AllInc,₹1,8,-,2,-,-
29-09-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,4554,T30Inc,₹0,1,-,-,-,-
30-09-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,4554,T30Inc,₹12,41,-,11,-,-
01-10-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,4554,T30Inc,₹7,43,-,6,-,-
02-10-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,4554,T30Inc,₹18,45,-,13,-,-
03-10-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,4554,T30Inc,₹5,45,-,6,-,-
04-10-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,4554,T30Inc,₹22,67,-,16,-,-
05-10-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,4554,T30Inc,₹20,52,1,14,-,-
06-10-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,4554,T30Inc,₹8,37,-,13,-,-
07-10-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,4554,T30Inc,₹4,15,-,4,-,-
29-09-2024,BBSR,Search Targeting,Skip,Android,Males,4554,T50Inc,₹1,3,-,2,-,-
30-09-2024,BBSR,Search Targeting,Skip,Android,Males,4554,T50Inc,₹134,"1,319",10,311,-,-
01-10-2024,BBSR,Search Targeting,Skip,Android,Males,4554,T50Inc,₹170,"1,658",14,344,-,-
02-10-2024,BBSR,Search Targeting,Skip,Android,Males,4554,T50Inc,"₹1,046","8,291",69,"1,979",1,-
03-10-2024,BBSR,Search Targeting,Skip,Android,Males,4554,T50Inc,₹943,"8,119",58,"1,701",-,-
04-10-2024,BBSR,Search Targeting,Skip,Android,Males,4554,T50Inc,₹979,"7,825",63,"1,690",1,-
05-10-2024,BBSR,Search Targeting,Skip,Android,Males,4554,T50Inc,₹885,"6,503",59,"1,633",-,-
06-10-2024,BBSR,Search Targeting,Skip,Android,Males,4554,T50Inc,₹507,"4,675",34,"1,159",1,-
07-10-2024,BBSR,Search Targeting,Skip,Android,Males,4554,T50Inc,₹153,"1,248",8,359,-,-
21-09-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹8,59,-,9,-,-
22-09-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹47,203,-,54,-,-
23-09-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹35,149,-,51,-,-
24-09-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹48,216,-,66,-,-
25-09-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹47,277,-,76,-,-
26-09-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹87,412,-,146,-,-
27-09-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹99,379,-,127,-,-
28-09-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹222,905,1,258,-,-
29-09-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,"₹1,242","4,810",5,"1,178",-,-
30-09-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹921,"4,509",2,"1,095",-,-
01-10-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹714,"3,731",2,706,-,-
02-10-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹659,"3,472",3,661,-,-
03-10-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹506,"2,408",3,493,-,-
04-10-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹609,"3,199",2,618,-,-
05-10-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹483,"2,313",8,458,-,-
06-10-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹264,"1,390",-,348,-,-
07-10-2024,BBSR,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹67,383,-,93,-,-
14-09-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹2,17,-,6,-,-
15-09-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹12,70,1,23,-,-
16-09-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹14,99,-,20,-,-
17-09-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹26,169,1,34,-,-
18-09-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹41,257,1,62,-,-
19-09-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹34,203,1,57,-,-
20-09-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹23,148,-,36,-,-
21-09-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹21,137,1,42,-,-
22-09-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹0,5,-,2,-,-
27-09-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹12,101,-,17,-,-
28-09-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹84,490,2,114,-,-
29-09-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹211,"1,396",4,262,-,-
30-09-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹119,755,-,168,-,-
01-10-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹231,"1,014",2,219,-,-
02-10-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹259,"1,351",5,274,-,-
03-10-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹262,"1,142",2,295,-,-
04-10-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹249,"1,209",2,309,-,-
05-10-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹57,247,1,82,-,-
06-10-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹18,90,-,36,-,-
07-10-2024,BBSR,Search Targeting,Skip,iOS,Males,2544,T30Inc,₹4,16,-,6,-,-
29-09-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹67,134,-,-,-,-
29-09-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Females,2554,T50Inc,₹7,12,-,-,-,-
30-09-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹100,208,1,-,-,-
30-09-2024,BBSR,Lookalike Targeting,NoSkip,Android,Females,2554,T50Inc,"₹3,673","22,525",193,-,-,-
30-09-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Females,2554,T50Inc,₹7,13,-,-,-,-
01-10-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹139,247,1,-,-,-
01-10-2024,BBSR,Lookalike Targeting,NoSkip,Android,Females,2554,T50Inc,"₹11,550","51,412",436,-,3,-
01-10-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Females,2554,T50Inc,₹22,29,-,-,-,-
02-10-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹177,357,-,-,-,-
02-10-2024,BBSR,Lookalike Targeting,NoSkip,Android,Females,2554,T50Inc,"₹14,102","60,175",530,-,3,1
02-10-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Females,2554,T50Inc,₹12,17,-,-,-,-
03-10-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹196,413,1,-,-,-
03-10-2024,BBSR,Lookalike Targeting,NoSkip,Android,Females,2554,T50Inc,"₹16,759","71,841",729,-,1,-
03-10-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Females,2554,T50Inc,₹20,31,-,-,-,-
04-10-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹236,413,1,-,-,-
04-10-2024,BBSR,Lookalike Targeting,NoSkip,Android,Females,2554,T50Inc,"₹16,984","72,303",728,-,3,2
04-10-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Females,2554,T50Inc,₹28,33,-,-,-,-
05-10-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹172,314,-,-,-,-
05-10-2024,BBSR,Lookalike Targeting,NoSkip,Android,Females,2554,T50Inc,"₹6,885","43,203",445,-,2,2
05-10-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Females,2554,T50Inc,₹19,26,-,-,-,-
06-10-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹150,272,1,-,-,-
06-10-2024,BBSR,Lookalike Targeting,NoSkip,Android,Females,2554,T50Inc,"₹1,191","7,926",76,-,-,-
06-10-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Females,2554,T50Inc,₹13,21,-,-,-,-
07-10-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹18,47,-,-,-,-
07-10-2024,BBSR,Lookalike Targeting,NoSkip,Android,Females,2554,T50Inc,₹86,723,9,-,-,-
07-10-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Females,2554,T50Inc,₹3,5,-,-,-,-
29-09-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹53,112,-,-,-,-
29-09-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,4554,T30Inc,₹1,4,-,-,-,-
30-09-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹86,199,-,-,-,-
30-09-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,4554,T30Inc,₹5,9,-,-,-,-
01-10-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹133,234,1,-,-,-
01-10-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,4554,T30Inc,₹6,11,-,-,-,-
02-10-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹199,360,-,-,-,-
02-10-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,4554,T30Inc,₹10,22,-,-,-,-
03-10-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹151,322,1,-,-,-
03-10-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,4554,T30Inc,₹5,13,-,-,-,-
04-10-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹243,424,-,-,-,-
04-10-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,4554,T30Inc,₹19,21,-,-,-,-
05-10-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹161,245,-,-,-,-
05-10-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,4554,T30Inc,₹11,16,-,-,-,-
06-10-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹109,200,-,-,-,-
06-10-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,4554,T30Inc,₹4,9,-,-,-,-
07-10-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹18,44,-,-,-,-
07-10-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,4554,T30Inc,₹1,2,-,-,-,-
18-09-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹234,657,2,-,-,-
19-09-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹369,"1,115",-,-,-,-
20-09-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹357,"1,116",1,-,-,-
21-09-2024,BBSR,Lookalike Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹123,404,-,-,-,-
11-09-2024,BBSR,Lookalike Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹51,467,3,-,-,-
11-09-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,AllAge,T50Inc,"₹3,629","19,781",149,-,1,2
12-09-2024,BBSR,Lookalike Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹2,733","21,962",158,-,-,-
12-09-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,AllAge,T50Inc,"₹11,551","66,330",573,-,3,-
13-09-2024,BBSR,Lookalike Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹9,301","75,496",523,-,2,-
13-09-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,AllAge,T50Inc,₹104,401,-,-,-,-
14-09-2024,BBSR,Lookalike Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹82,"1,151",8,-,-,-
14-09-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,AllAge,T50Inc,₹42,241,-,-,-,-
15-09-2024,BBSR,Lookalike Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹1,577","11,953",106,-,1,-
15-09-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,AllAge,T50Inc,₹78,308,-,-,-,-
16-09-2024,BBSR,Lookalike Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹693,"6,972",49,-,-,-
16-09-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,AllAge,T50Inc,₹116,358,1,-,-,-
17-09-2024,BBSR,Lookalike Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹8,218","57,004",478,-,1,-
17-09-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,AllAge,T50Inc,₹164,453,-,-,-,-
18-09-2024,BBSR,Lookalike Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹1,075","13,145",89,-,3,1
18-09-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,AllAge,T50Inc,₹285,726,2,-,-,-
19-09-2024,BBSR,Lookalike Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹696,"8,298",73,-,1,-
19-09-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,AllAge,T50Inc,₹207,531,2,-,-,-
20-09-2024,BBSR,Lookalike Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹690,"8,438",44,-,-,-
20-09-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,AllAge,T50Inc,₹365,879,1,-,-,-
21-09-2024,BBSR,Lookalike Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹48,803,1,-,-,-
21-09-2024,BBSR,Lookalike Targeting,NoSkip,iOS,Males,AllAge,T50Inc,₹103,251,-,-,-,-
30-09-2024,BBSR,Lookalike Targeting,Skip,Android,Females,2554,AllInc,₹458,"3,472",22,939,-,-
01-10-2024,BBSR,Lookalike Targeting,Skip,Android,Females,2554,AllInc,₹520,"2,247",12,"1,032",-,-
02-10-2024,BBSR,Lookalike Targeting,Skip,Android,Females,2554,AllInc,₹644,"2,716",13,"1,290",-,-
03-10-2024,BBSR,Lookalike Targeting,Skip,Android,Females,2554,AllInc,₹749,"3,058",20,"1,348",1,-
04-10-2024,BBSR,Lookalike Targeting,Skip,Android,Females,2554,AllInc,"₹1,010","4,382",29,"1,616",-,-
05-10-2024,BBSR,Lookalike Targeting,Skip,Android,Females,2554,AllInc,"₹1,390","9,140",74,"2,951",-,-
06-10-2024,BBSR,Lookalike Targeting,Skip,Android,Females,2554,AllInc,₹952,"9,011",76,"2,432",-,-
07-10-2024,BBSR,Lookalike Targeting,Skip,Android,Females,2554,AllInc,₹346,"3,230",26,911,1,-
29-09-2024,BBSR,Lookalike Targeting,Skip,iOS,Females,2554,T50Inc,₹0,1,-,-,-,-
30-09-2024,BBSR,Lookalike Targeting,Skip,iOS,Females,2554,T50Inc,₹1,3,-,1,-,-
01-10-2024,BBSR,Lookalike Targeting,Skip,iOS,Females,2554,T50Inc,₹2,14,-,2,-,-
02-10-2024,BBSR,Lookalike Targeting,Skip,iOS,Females,2554,T50Inc,₹0,5,-,-,-,-
03-10-2024,BBSR,Lookalike Targeting,Skip,iOS,Females,2554,T50Inc,₹0,6,-,1,-,-
04-10-2024,BBSR,Lookalike Targeting,Skip,iOS,Females,2554,T50Inc,₹0,3,-,-,-,-
05-10-2024,BBSR,Lookalike Targeting,Skip,iOS,Females,2554,T50Inc,₹0,4,-,1,-,-
06-10-2024,BBSR,Lookalike Targeting,Skip,iOS,Females,2554,T50Inc,₹0,4,-,-,-,-
14-09-2024,BBSR,Lookalike Targeting,Skip,Android,Both,AllAge,AllInc,"₹1,092","11,210",59,"5,887",-,-
14-09-2024,BBSR,Lookalike Targeting,Skip,iOS,Both,AllAge,AllInc,₹2,14,-,5,-,-
15-09-2024,BBSR,Lookalike Targeting,Skip,Android,Both,AllAge,AllInc,"₹5,681","62,015",391,"27,556",-,1
15-09-2024,BBSR,Lookalike Targeting,Skip,iOS,Both,AllAge,AllInc,₹1,35,-,3,-,-
16-09-2024,BBSR,Lookalike Targeting,Skip,Android,Both,AllAge,AllInc,"₹7,941","83,571",507,"35,804",2,-
16-09-2024,BBSR,Lookalike Targeting,Skip,iOS,Both,AllAge,AllInc,₹10,57,1,14,-,-
17-09-2024,BBSR,Lookalike Targeting,Skip,Android,Both,AllAge,AllInc,"₹6,870","61,738",338,"28,234",5,-
17-09-2024,BBSR,Lookalike Targeting,Skip,iOS,Both,AllAge,AllInc,₹6,52,-,8,-,-
18-09-2024,BBSR,Lookalike Targeting,Skip,Android,Both,AllAge,AllInc,"₹7,465","61,444",335,"26,672",3,-
18-09-2024,BBSR,Lookalike Targeting,Skip,iOS,Both,AllAge,AllInc,₹17,76,-,23,-,-
19-09-2024,BBSR,Lookalike Targeting,Skip,Android,Both,AllAge,AllInc,"₹2,533","19,807",93,"9,694",4,1
19-09-2024,BBSR,Lookalike Targeting,Skip,iOS,Both,AllAge,AllInc,₹13,90,-,22,-,-
20-09-2024,BBSR,Lookalike Targeting,Skip,Android,Both,AllAge,AllInc,"₹4,586","37,621",191,"18,257",1,-
20-09-2024,BBSR,Lookalike Targeting,Skip,iOS,Both,AllAge,AllInc,₹16,70,1,21,-,-
21-09-2024,BBSR,Lookalike Targeting,Skip,Android,Both,AllAge,AllInc,"₹2,022","16,060",73,"9,486",1,-
21-09-2024,BBSR,Lookalike Targeting,Skip,iOS,Both,AllAge,AllInc,₹1,20,-,4,-,-
27-09-2024,BBSR,Lookalike Targeting,Skip,Android,Both,AllAge,AllInc,₹2,9,-,8,-,-
28-09-2024,BBSR,Lookalike Targeting,Skip,Android,Both,AllAge,AllInc,"₹3,807","30,462",195,"8,832",-,-
29-09-2024,BBSR,Lookalike Targeting,Skip,Android,Both,AllAge,AllInc,"₹13,070","118,732","1,096","19,201",1,-
30-09-2024,BBSR,Lookalike Targeting,Skip,Android,Both,AllAge,AllInc,"₹8,099","88,860",802,"15,287",7,-
30-09-2024,BBSR,Lookalike Targeting,Skip,iOS,Both,AllAge,AllInc,₹4,20,1,4,-,-
01-10-2024,BBSR,Lookalike Targeting,Skip,Android,Both,AllAge,AllInc,"₹5,106","56,512",490,"8,016",4,1
01-10-2024,BBSR,Lookalike Targeting,Skip,iOS,Both,AllAge,AllInc,₹2,26,-,2,-,-
02-10-2024,BBSR,Lookalike Targeting,Skip,Android,Both,AllAge,AllInc,"₹5,116","54,467",440,"8,718",5,-
02-10-2024,BBSR,Lookalike Targeting,Skip,iOS,Both,AllAge,AllInc,₹8,24,-,5,-,-
03-10-2024,BBSR,Lookalike Targeting,Skip,Android,Both,AllAge,AllInc,"₹2,186","23,055",213,"3,764",4,2
03-10-2024,BBSR,Lookalike Targeting,Skip,iOS,Both,AllAge,AllInc,₹5,36,-,6,-,-
04-10-2024,BBSR,Lookalike Targeting,Skip,Android,Both,AllAge,AllInc,"₹12,482","146,178","1,285","24,503",4,1
04-10-2024,BBSR,Lookalike Targeting,Skip,iOS,Both,AllAge,AllInc,₹7,46,1,6,-,-
05-10-2024,BBSR,Lookalike Targeting,Skip,Android,Both,AllAge,AllInc,"₹12,516","138,161","1,179","30,610",12,1
05-10-2024,BBSR,Lookalike Targeting,Skip,iOS,Both,AllAge,AllInc,₹3,33,-,5,-,-
06-10-2024,BBSR,Lookalike Targeting,Skip,Android,Both,AllAge,AllInc,"₹7,291","76,616",634,"22,018",5,1
06-10-2024,BBSR,Lookalike Targeting,Skip,iOS,Both,AllAge,AllInc,₹5,23,-,6,-,-
07-10-2024,BBSR,Lookalike Targeting,Skip,Android,Both,AllAge,AllInc,"₹2,687","27,060",230,"9,117",2,1
07-10-2024,BBSR,Lookalike Targeting,Skip,iOS,Both,AllAge,AllInc,₹1,7,-,2,-,-
29-09-2024,BBSR,Lookalike Targeting,Skip,iOS,Males,4554,T30Inc,₹0,2,-,-,-,-
30-09-2024,BBSR,Lookalike Targeting,Skip,iOS,Males,4554,T30Inc,₹0,3,-,-,-,-
01-10-2024,BBSR,Lookalike Targeting,Skip,iOS,Males,4554,T30Inc,₹0,2,-,-,-,-
02-10-2024,BBSR,Lookalike Targeting,Skip,iOS,Males,4554,T30Inc,₹0,3,-,-,-,-
03-10-2024,BBSR,Lookalike Targeting,Skip,iOS,Males,4554,T30Inc,₹1,2,-,1,-,-
04-10-2024,BBSR,Lookalike Targeting,Skip,iOS,Males,4554,T30Inc,₹2,5,-,1,-,-
05-10-2024,BBSR,Lookalike Targeting,Skip,iOS,Males,4554,T30Inc,₹3,5,-,3,-,-
06-10-2024,BBSR,Lookalike Targeting,Skip,iOS,Males,4554,T30Inc,₹1,1,-,1,-,-
10-09-2024,BBSR,Lookalike Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹0,6,-,-,-,-
11-09-2024,BBSR,Lookalike Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,"₹4,958","57,035",270,"7,630",1,-
12-09-2024,BBSR,Lookalike Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,"₹4,405","55,601",279,"8,113",2,-
13-09-2024,BBSR,Lookalike Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹297,"2,517",2,"1,106",1,1
28-09-2024,BBSR,Lookalike Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹17,131,-,19,-,-
29-09-2024,BBSR,Lookalike Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹35,264,-,74,-,-
02-09-2024,BBSR,ReTargeting,NoSkip,Android,Males,3544,T30Inc,₹26,120,2,-,-,-
03-09-2024,BBSR,ReTargeting,NoSkip,Android,Males,3544,T30Inc,₹83,353,5,-,1,-
04-09-2024,BBSR,ReTargeting,NoSkip,Android,Males,3544,T30Inc,₹92,305,2,-,-,-
05-09-2024,BBSR,ReTargeting,NoSkip,Android,Males,3544,T30Inc,₹99,365,2,-,-,1
06-09-2024,BBSR,ReTargeting,NoSkip,Android,Males,3544,T30Inc,₹19,73,1,-,-,-
01-09-2024,BBSR,ReTargeting,NoSkip,Android,Males,2534,T30Inc,₹0,1,-,-,-,-
02-09-2024,BBSR,ReTargeting,NoSkip,Android,Males,2534,T30Inc,₹59,302,3,-,-,-
03-09-2024,BBSR,ReTargeting,NoSkip,Android,Males,2534,T30Inc,₹204,932,3,-,-,2
04-09-2024,BBSR,ReTargeting,NoSkip,Android,Males,2534,T30Inc,₹222,808,12,-,1,1
05-09-2024,BBSR,ReTargeting,NoSkip,Android,Males,2534,T30Inc,₹273,958,14,-,-,1
06-09-2024,BBSR,ReTargeting,NoSkip,Android,Males,2534,T30Inc,₹65,205,3,-,-,1
07-09-2024,BBSR,ReTargeting,NoSkip,Android,Males,2534,T30Inc,₹0,-,-,-,-,-
04-09-2024,BBSR,ReTargeting,NoSkip,CTV&Desktop,Males,2544,AllInc,₹2,7,-,-,-,-
05-09-2024,BBSR,ReTargeting,NoSkip,CTV&Desktop,Males,2544,AllInc,₹1,4,-,-,-,-
06-09-2024,BBSR,ReTargeting,NoSkip,CTV&Desktop,Males,2544,AllInc,₹1,4,-,-,-,-
17-09-2024,BBSR,ReTargeting,NoSkip,CTV&Desktop,Males,2544,AllInc,₹1,4,-,-,-,-
19-09-2024,BBSR,ReTargeting,NoSkip,CTV&Desktop,Males,2544,AllInc,₹1,3,-,-,-,-
20-09-2024,BBSR,ReTargeting,NoSkip,CTV&Desktop,Males,2544,AllInc,₹0,2,-,-,-,-
21-09-2024,BBSR,ReTargeting,NoSkip,CTV&Desktop,Males,2544,AllInc,₹0,1,-,-,-,-
30-09-2024,BBSR,ReTargeting,Skip,Android,Females,2554,AllInc,₹12,100,1,18,-,-
01-10-2024,BBSR,ReTargeting,Skip,Android,Females,2554,AllInc,₹8,50,-,7,-,-
02-10-2024,BBSR,ReTargeting,Skip,Android,Females,2554,AllInc,₹7,79,1,10,-,-
03-10-2024,BBSR,ReTargeting,Skip,Android,Females,2554,AllInc,₹10,91,2,13,-,1
04-10-2024,BBSR,ReTargeting,Skip,Android,Females,2554,AllInc,₹12,42,-,12,-,1
05-10-2024,BBSR,ReTargeting,Skip,Android,Females,2554,AllInc,₹6,15,1,7,-,-
06-10-2024,BBSR,ReTargeting,Skip,Android,Females,2554,AllInc,₹3,16,-,4,-,-
07-10-2024,BBSR,ReTargeting,Skip,Android,Females,2554,AllInc,₹0,2,-,-,-,1
14-09-2024,BBSR,ReTargeting,Skip,Android,Both,3544,AllInc,₹0,1,-,1,-,-
15-09-2024,BBSR,ReTargeting,Skip,Android,Both,3544,AllInc,₹5,49,-,13,-,-
16-09-2024,BBSR,ReTargeting,Skip,Android,Both,3544,AllInc,₹2,41,-,4,-,-
17-09-2024,BBSR,ReTargeting,Skip,Android,Both,3544,AllInc,₹1,12,-,2,-,-
18-09-2024,BBSR,ReTargeting,Skip,Android,Both,3544,AllInc,₹2,12,-,2,-,-
20-09-2024,BBSR,ReTargeting,Skip,Android,Both,3544,AllInc,₹1,5,-,2,-,-
21-09-2024,BBSR,ReTargeting,Skip,Android,Both,3544,AllInc,₹1,3,-,1,-,-
27-09-2024,BBSR,ReTargeting,Skip,Android,Both,3544,AllInc,₹1,6,-,1,-,-
28-09-2024,BBSR,ReTargeting,Skip,Android,Both,3544,AllInc,₹1,10,-,1,-,-
